player_id,team_id,season_id,G,GS,MP,FG,FGA,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Exp,Salary
58,14,4,18,0,16.1,1.3,3.9,.380,0.1,0.1,.500,0.6,2.2,2.7,3.7,0.7,0.3,1.9,1.4,3.1,15,
76,14,4,39,14,14.0,1.2,3.6,.428,0.3,0.4,.765,0.3,1.4,1.8,0.9,0.6,0.2,0.5,1.8,3.4,9,"$2,401,537"
660,14,4,4,0,12.8,1.8,3.8,.500,3.0,3.8,.800,0.3,2.3,2.5,1.0,0.5,0.0,0.3,2.0,6.8,1,$0
220,14,4,32,19,12.8,1.9,2.8,.674,0.4,0.8,.462,1.6,3.8,5.4,0.4,0.3,0.8,0.7,1.6,4.1,13,"$2,641,691"
716,14,4,3,0,12.3,0.7,2.3,.286,0.0,0.0,,0.0,1.3,1.3,0.7,0.3,0.0,0.3,1.7,1.3,10,"$151,821"
39,14,4,2,0,10.5,0.5,3.5,.143,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,R,
570,14,4,2,0,8.0,2.5,4.0,.688,1.5,2.0,.750,1.0,2.0,3.0,0.0,1.5,1.0,1.0,0.5,7.0,2,$0
769,14,4,2,0,7.5,1.0,1.5,.667,0.0,0.0,,1.0,0.5,1.5,0.0,0.5,0.0,0.0,1.0,2.0,1,"$85,578"
496,14,4,4,0,5.0,0.0,0.8,.000,0.0,0.0,,0.3,0.8,1.0,0.3,0.3,0.3,0.3,0.3,0.0,R,$0
755,14,5,45,45,33.4,9.4,18.3,.576,4.0,5.7,.698,0.6,7.0,7.7,7.8,1.1,0.6,3.7,1.6,25.0,17,"$39,219,566"
428,14,5,36,36,32.3,8.4,17.0,.512,4.4,5.9,.738,1.7,6.2,7.9,3.1,1.3,1.6,2.1,1.7,21.8,8,"$32,742,000"
132,14,5,61,61,32.1,5.4,12.5,.484,3.4,4.0,.848,0.5,3.0,3.5,5.8,1.1,0.2,2.7,2.6,15.4,7,"$16,000,000"
772,14,5,68,32,28.7,4.9,11.1,.533,1.0,1.4,.691,1.6,4.5,6.1,1.9,0.5,0.6,1.7,1.8,12.9,3,"$3,562,178"
494,14,5,67,67,28.4,3.3,7.6,.549,1.4,1.7,.866,0.4,2.3,2.7,1.9,0.9,0.4,1.0,1.7,9.7,7,"$12,073,020"
205,14,5,21,21,24.8,4.9,9.1,.531,2.2,3.6,.605,3.1,7.1,10.2,1.4,1.1,1.0,2.0,3.8,11.9,8,"$554,988"
291,14,5,69,1,22.9,5.4,8.7,.622,2.6,3.7,.707,2.3,3.9,6.2,1.1,0.7,0.7,1.1,1.9,13.5,5,"$9,258,000"
332,14,5,58,6,21.0,2.3,5.3,.526,0.8,1.3,.645,0.5,2.4,2.9,2.8,1.1,0.3,1.3,1.9,6.4,3,"$2,750,000"
318,14,5,65,4,20.1,3.4,7.5,.496,1.5,2.0,.775,0.4,2.2,2.6,2.8,1.0,0.3,1.6,2.0,9.0,1,"$1,517,981"
194,14,5,61,27,19.7,2.5,6.2,.491,0.6,0.8,.720,0.8,3.6,4.4,1.2,0.4,0.3,0.9,1.7,6.7,9,"$1,620,564"
27,14,5,58,10,19.5,1.5,4.3,.484,0.6,0.7,.854,0.3,1.3,1.6,0.9,0.7,0.3,0.4,1.4,4.8,11,"$3,623,000"
771,14,5,52,42,19.1,1.7,3.7,.582,0.7,1.0,.720,0.7,3.4,4.1,2.1,0.5,1.1,1.0,2.2,5.0,12,"$2,564,753"
661,14,5,21,1,17.5,2.6,6.7,.539,0.8,1.0,.762,0.2,1.4,1.6,0.5,0.1,0.3,0.7,1.8,8.0,7,"$455,090"
66,14,5,8,6,14.0,2.0,2.1,.941,1.4,1.5,.917,1.0,2.3,3.3,0.1,0.1,0.9,0.6,2.8,5.4,4,"$221,996"
240,14,5,12,0,6.8,0.2,0.8,.333,0.0,0.0,,0.3,1.4,1.8,0.4,0.1,0.1,0.2,0.6,0.5,13,"$1,620,564"
346,14,5,39,0,6.6,1.2,2.4,.602,0.3,0.5,.556,0.6,0.8,1.4,0.2,0.2,0.0,0.1,0.7,3.1,3,"$1,762,796"
770,14,5,20,1,4.9,0.9,1.5,.586,0.3,0.6,.455,0.6,1.0,1.6,0.1,0.3,0.2,0.3,0.4,2.0,1,$0
398,14,5,16,0,3.9,0.8,1.6,.558,0.3,0.3,.800,0.0,0.3,0.3,0.3,0.1,0.1,0.2,0.1,2.1,4,"$1,797,183"
471,14,5,15,0,3.7,0.2,0.7,.300,0.4,0.9,.462,0.3,1.0,1.3,0.1,0.1,0.3,0.7,0.5,0.8,2,$0
755,14,6,67,67,34.6,9.6,19.4,.550,3.9,5.7,.693,1.0,6.9,7.8,10.2,1.2,0.5,3.9,1.8,25.3,16,"$37,436,858"
428,14,6,62,62,34.4,8.9,17.7,.536,7.2,8.5,.846,2.3,7.0,9.3,3.2,1.5,2.3,2.5,2.5,26.1,7,"$27,093,019"
494,14,6,69,26,25.5,3.4,7.3,.558,1.1,1.5,.775,0.6,1.5,2.1,1.6,0.8,0.2,0.9,1.9,9.3,6,"$8,089,282"
772,14,6,61,9,25.0,4.8,11.0,.500,1.9,2.5,.735,0.9,3.6,4.5,1.3,0.5,0.4,1.5,2.1,12.8,2,"$1,974,600"
387,14,6,68,68,24.8,2.9,7.0,.542,0.5,0.7,.688,0.8,2.6,3.3,1.3,1.3,0.5,0.9,2.0,8.0,10,"$14,634,146"
658,14,6,49,44,24.2,3.5,7.8,.526,0.4,0.5,.833,0.4,2.0,2.3,1.3,0.9,0.1,1.0,2.2,8.6,9,"$4,767,000"
773,14,6,7,0,23.6,4.4,10.4,.473,2.0,2.3,.875,0.3,1.6,1.9,2.4,0.6,0.6,1.9,2.3,11.9,7,"$503,656"
58,14,6,48,3,20.5,2.9,6.8,.480,0.6,0.9,.659,0.5,2.5,3.0,5.0,0.8,0.0,1.9,1.2,7.1,13,"$2,564,753"
768,14,6,69,2,18.9,2.9,4.0,.735,1.6,3.1,.514,2.5,4.9,7.3,0.7,0.4,1.1,1.2,3.2,7.5,15,"$2,564,753"
332,14,6,64,2,18.4,1.9,4.5,.481,1.1,1.5,.734,0.3,1.7,1.9,1.9,1.1,0.3,0.8,1.5,5.5,2,"$2,750,000"
405,14,6,68,68,16.6,2.9,4.5,.642,0.8,1.2,.646,1.8,3.9,5.7,0.5,0.5,1.4,0.8,2.3,6.6,11,"$4,000,000"
194,14,6,14,1,14.2,2.0,4.9,.500,0.4,0.4,.833,1.1,2.1,3.2,0.6,0.4,0.4,0.4,2.1,5.3,8,"$1,750,000"
318,14,6,6,1,13.5,2.3,5.0,.533,0.3,0.7,.500,0.3,0.8,1.2,1.0,1.3,0.2,1.0,1.7,5.7,R,"$898,310"
426,14,6,6,0,13.2,1.2,3.7,.341,0.3,0.3,1.000,0.0,0.8,0.8,0.5,0.2,0.0,0.7,0.8,2.8,15,"$289,803"
398,14,6,44,1,11.5,2.1,4.9,.498,0.3,0.3,.786,0.3,0.9,1.2,1.1,0.3,0.0,0.8,0.6,5.1,3,"$3,000,000"
518,14,6,41,0,11.1,1.5,3.9,.519,0.2,0.4,.625,0.3,0.8,1.1,0.3,0.2,0.1,0.2,0.7,4.2,6,"$2,028,594"
770,14,6,1,0,9.0,3.0,6.0,.500,0.0,0.0,,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,R,$0
240,14,6,45,1,8.1,0.5,1.3,.550,0.0,0.0,1.000,0.1,1.0,1.2,0.6,0.3,0.1,0.2,0.9,1.5,12,"$2,564,753"
471,14,6,5,0,4.0,0.6,0.6,1.000,0.2,0.4,.500,0.4,0.2,0.6,0.4,0.0,0.0,0.2,0.4,1.4,1,$0
625,14,6,2,0,2.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,R,
755,14,7,55,55,35.2,10.1,19.9,.560,5.1,7.6,.665,1.0,7.4,8.5,8.3,1.3,0.6,3.6,1.7,27.4,15,"$35,654,150"
778,14,7,52,52,33.8,7.0,14.0,.518,3.8,5.6,.675,0.8,4.3,5.1,3.0,0.5,0.6,2.5,2.9,18.3,2,"$5,757,120"
772,14,7,70,68,33.1,7.1,15.5,.515,2.7,3.6,.752,0.9,4.6,5.5,2.5,0.6,0.4,1.9,2.4,18.7,1,"$1,689,840"
312,14,7,47,45,30.3,3.9,9.7,.488,0.4,1.0,.417,1.1,4.2,5.3,5.4,1.5,0.4,2.2,2.4,9.9,1,"$7,461,960"
58,14,7,46,29,29.8,3.8,9.4,.464,0.5,0.8,.639,0.7,4.5,5.3,8.0,1.2,0.2,2.8,2.2,9.2,12,"$9,000,000"
447,14,7,19,16,27.6,3.3,8.1,.523,0.9,1.1,.810,0.1,2.5,2.6,1.1,0.8,0.4,0.6,1.6,9.3,5,"$2,500,000"
776,14,7,67,22,25.6,2.8,6.9,.506,0.8,1.2,.688,0.5,3.2,3.7,1.4,1.0,0.6,0.9,2.2,7.8,1,"$1,655,160"
494,14,7,82,23,24.8,4.0,9.2,.530,1.7,1.9,.867,0.6,2.3,2.9,1.3,0.9,0.2,0.8,1.7,11.4,5,"$12,000,000"
769,14,7,6,2,23.8,2.0,5.5,.394,0.2,0.3,.500,2.7,5.5,8.2,2.2,1.2,0.8,0.8,1.7,4.5,R,"$52,108"
405,14,7,75,62,22.3,5.3,8.5,.625,1.3,2.0,.632,2.6,4.9,7.5,0.7,0.6,2.0,1.4,2.8,12.0,10,"$2,393,887"
332,14,7,25,4,21.2,3.1,6.9,.514,2.0,2.6,.797,0.8,1.9,2.7,3.1,1.0,0.4,1.7,2.2,9.2,1,$0
52,14,7,68,3,16.5,2.7,6.4,.510,0.7,1.1,.685,0.5,2.7,3.2,2.1,0.6,0.1,1.3,1.6,7.2,8,"$4,449,000"
669,14,7,48,6,16.4,1.1,1.8,.609,0.9,1.4,.594,1.8,3.8,5.6,0.6,0.4,0.5,0.7,1.9,3.1,17,"$2,393,887"
729,14,7,33,12,15.6,3.4,5.8,.580,1.7,2.0,.864,1.6,3.3,4.9,0.8,0.1,0.8,1.0,2.2,8.5,2,
116,14,7,17,4,15.6,2.1,4.9,.560,0.4,0.5,.875,0.4,2.2,2.6,0.8,0.2,0.6,0.3,1.1,5.9,5,"$5,000,000"
780,14,7,24,0,15.5,2.7,4.6,.591,1.1,2.0,.563,2.0,2.1,4.1,0.5,0.3,0.3,0.7,2.6,6.5,R,$0
109,14,7,39,0,10.8,1.1,3.4,.436,0.3,0.5,.600,0.2,0.7,0.9,0.8,0.3,0.0,0.5,0.6,3.3,R,
774,14,7,26,2,10.7,2.9,5.9,.500,1.1,1.5,.718,0.5,1.8,2.3,1.0,0.3,0.4,1.0,1.6,7.0,10,
142,14,7,43,5,10.4,1.7,4.0,.480,1.0,1.2,.811,0.4,1.6,2.0,0.6,0.3,0.3,0.9,1.3,4.8,R,"$1,762,080"
775,14,7,22,0,5.5,0.2,1.5,.152,0.4,0.7,.600,0.4,0.7,1.1,0.7,0.4,0.2,0.3,0.4,0.9,R,"$1,000,000"
779,14,7,4,0,4.8,1.0,1.5,.750,0.3,0.3,1.000,0.0,0.0,0.0,0.8,0.3,0.0,0.0,0.5,2.5,1,"$76,236"
777,14,7,4,0,3.8,0.0,1.5,.000,0.0,0.0,,0.3,0.3,0.5,0.0,0.3,0.0,0.3,0.0,0.0,1,"$76,236"
782,15,1,69,68,32.0,7.1,14.8,.565,2.6,2.9,.894,0.9,5.2,6.1,5.3,1.2,0.4,2.4,2.4,19.2,4,"$34,005,250"
790,15,1,50,50,30.4,8.1,17.8,.504,5.3,6.4,.824,0.7,3.4,4.1,7.3,1.2,0.2,3.7,2.3,23.2,5,"$36,725,670"
786,15,1,74,74,29.8,8.0,16.4,.548,4.2,5.4,.781,1.2,4.4,5.6,2.0,1.2,1.5,2.1,3.5,22.2,6,
793,15,1,79,74,25.9,3.6,8.6,.527,1.4,1.7,.822,1.1,2.3,3.4,1.7,0.6,0.1,0.9,1.8,10.4,R,"$1,157,153"
781,15,1,65,16,25.5,4.8,10.0,.576,1.0,1.4,.691,1.4,5.0,6.4,2.9,0.8,0.4,1.1,1.2,12.5,3,"$3,960,531"
575,15,1,65,11,22.6,3.2,6.6,.609,0.8,0.9,.895,0.6,2.2,2.8,3.3,0.8,0.1,1.1,0.9,8.9,7,"$9,250,000"
784,15,1,66,55,21.5,3.8,6.6,.600,1.4,1.9,.709,3.5,4.8,8.3,1.0,0.5,1.3,1.3,2.8,9.2,R,"$5,756,880"
766,15,1,79,21,21.3,3.6,7.5,.553,1.5,2.2,.713,0.8,2.5,3.3,4.4,1.3,0.4,1.7,2.6,9.9,2,
117,15,1,19,6,21.1,2.8,7.8,.456,1.6,1.9,.833,0.7,1.5,2.3,3.7,1.2,0.3,1.8,1.6,8.7,10,
789,15,1,47,0,20.9,2.5,5.1,.573,1.4,2.0,.698,1.4,2.9,4.4,2.8,0.9,0.4,1.5,2.0,7.3,2,
783,15,1,64,18,18.9,3.7,5.9,.622,1.0,1.4,.701,2.0,3.1,5.1,1.0,0.8,0.6,0.6,2.3,8.3,5,"$12,500,000"
794,15,1,27,5,18.5,2.5,6.2,.479,0.7,0.9,.792,0.8,2.8,3.6,2.0,0.4,0.3,1.2,1.7,6.6,2,
785,15,1,29,3,15.8,2.6,6.9,.452,1.0,1.4,.725,0.9,2.2,3.2,1.0,0.4,0.2,1.1,1.0,7.2,1,
788,15,1,46,4,12.1,0.9,2.0,.577,0.2,0.2,.875,0.8,2.5,3.3,0.9,0.7,0.3,0.3,0.7,2.4,5,"$6,165,000"
496,15,1,64,2,11.7,2.5,4.8,.648,0.7,0.9,.786,0.5,1.5,2.0,0.6,0.3,0.9,0.5,1.2,6.9,3,"$2,088,033"
496,15,1,64,2,11.7,2.5,4.8,.648,0.7,0.9,.786,0.5,1.5,2.0,0.6,0.3,0.9,0.5,1.2,6.9,3,
792,15,1,25,1,10.1,1.4,3.3,.530,0.8,0.8,1.000,0.5,0.7,1.2,1.4,0.4,0.0,0.2,0.9,4.2,R,
110,15,1,17,1,9.1,1.7,3.7,.524,0.5,0.6,.727,0.2,2.0,2.2,0.5,0.3,0.2,0.6,0.9,4.4,4,"$383,912"
110,15,1,17,1,9.1,1.7,3.7,.524,0.5,0.6,.727,0.2,2.0,2.2,0.5,0.3,0.2,0.6,0.9,4.4,4,"$119,972"
543,15,1,12,1,8.3,1.4,2.9,.500,0.7,1.0,.667,0.9,1.4,2.3,0.3,0.2,0.3,0.1,0.5,3.6,6,
763,15,1,10,0,4.6,0.2,1.0,.200,1.0,1.1,.909,0.3,0.6,0.9,0.0,0.1,0.1,0.1,0.6,1.4,1,
787,15,1,22,0,4.2,0.5,1.4,.483,0.3,0.4,.778,0.0,0.5,0.5,0.9,0.1,0.0,0.2,0.4,1.6,R,
791,15,1,3,0,1.0,0.0,0.3,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,
790,15,2,9,9,35.3,8.9,18.9,.512,5.8,7.1,.813,0.7,4.9,5.6,8.1,0.8,0.6,3.0,2.1,25.1,4,"$34,005,250"
782,15,2,42,42,34.4,8.6,18.5,.552,3.3,3.8,.870,0.9,3.5,4.4,5.5,1.0,0.5,2.7,2.9,23.7,3,"$3,845,083"
786,15,2,66,66,32.2,7.8,17.6,.494,5.1,6.3,.808,1.3,4.2,5.5,2.3,1.2,1.6,2.4,3.6,22.5,5,
117,15,2,20,20,30.3,5.1,11.9,.519,2.2,2.8,.768,0.3,2.4,2.7,4.3,2.1,0.3,3.1,2.7,14.5,9,"$18,833,713"
750,15,2,17,12,29.2,3.9,11.1,.399,1.1,1.8,.633,2.8,5.2,8.0,4.5,1.5,0.5,1.6,1.9,10.0,2,"$116,075"
750,15,2,17,12,29.2,3.9,11.1,.399,1.1,1.8,.633,2.8,5.2,8.0,4.5,1.5,0.5,1.6,1.9,10.0,2,
794,15,2,52,33,27.6,3.3,7.3,.550,2.0,2.5,.800,1.1,4.4,5.6,3.4,0.9,0.7,1.8,2.6,10.0,1,
781,15,2,61,35,26.5,4.0,9.3,.528,0.9,1.4,.621,1.2,4.6,5.8,2.3,0.7,0.9,1.1,1.5,10.7,2,"$2,194,200"
785,15,2,48,18,25.7,5.0,11.7,.519,2.4,3.2,.752,1.1,3.0,4.1,1.2,0.6,0.5,1.4,1.3,14.6,R,
575,15,2,39,22,25.6,3.6,8.1,.617,1.0,1.2,.889,0.3,2.6,2.9,3.5,0.5,0.1,1.4,1.0,11.0,6,"$14,763,636"
766,15,2,21,16,25.1,4.8,9.7,.567,2.0,2.6,.745,1.0,2.1,3.2,4.7,1.7,0.5,2.7,2.9,12.9,1,
795,15,2,5,0,25.0,1.2,4.6,.261,0.2,0.4,.500,0.8,2.6,3.4,1.0,0.8,0.0,0.4,3.6,2.6,R,"$57,908"
756,15,2,23,14,24.9,3.3,5.9,.551,0.9,1.1,.840,2.8,3.0,5.8,1.2,0.5,1.2,1.4,3.0,7.4,R,"$64,343"
756,15,2,23,14,24.9,3.3,5.9,.551,0.9,1.1,.840,2.8,3.0,5.8,1.2,0.5,1.2,1.4,3.0,7.4,R,
295,15,2,30,27,23.9,2.2,4.0,.563,0.7,1.5,.478,1.9,4.5,6.4,1.7,0.3,1.1,1.3,2.7,5.2,12,"$5,000,000"
18,15,2,48,13,23.2,3.2,8.0,.462,1.0,1.4,.687,1.1,3.1,4.2,1.6,0.5,0.2,1.1,1.4,8.4,1,
799,15,2,7,0,23.0,2.4,7.7,.361,0.4,0.6,.750,0.6,2.3,2.9,3.6,1.0,0.4,1.4,1.6,6.0,1,"$103,550"
799,15,2,7,0,23.0,2.4,7.7,.361,0.4,0.6,.750,0.6,2.3,2.9,3.6,1.0,0.4,1.4,1.6,6.0,1,"$62,130"
110,15,2,19,2,23.0,4.6,10.3,.474,1.8,2.3,.791,1.3,3.8,5.1,1.1,0.9,0.9,0.8,1.6,11.5,3,"$2,019,706"
789,15,2,35,6,23.0,3.4,8.7,.477,2.6,3.1,.826,1.5,2.2,3.7,1.7,0.8,0.3,1.3,2.0,10.8,1,"$3,199,920"
783,15,2,6,1,22.3,5.5,9.8,.568,0.2,1.2,.143,2.2,3.2,5.3,1.5,0.8,1.0,0.5,1.3,11.3,4,"$12,500,000"
788,15,2,55,23,21.3,1.6,3.8,.514,0.4,0.5,.840,1.3,3.4,4.7,2.0,0.9,0.9,0.8,1.4,4.3,4,"$2,400,000"
104,15,2,34,13,20.6,2.6,6.3,.437,0.5,1.3,.419,1.6,3.0,4.6,1.7,1.2,1.0,0.9,1.8,6.0,3,
548,15,2,G,GS,MP,FG,FGA,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Exp,
176,15,2,51,15,20.4,2.9,7.4,.474,1.2,1.5,.827,0.7,2.8,3.5,1.5,0.7,0.2,1.3,1.7,8.2,2,"$4,810,200"
161,15,2,4,0,18.5,1.0,3.8,.333,0.0,0.0,,2.0,1.5,3.5,1.5,0.0,0.3,0.3,1.3,2.5,R,"$64,343"
183,15,2,37,14,17.7,1.6,3.9,.594,0.1,0.1,1.000,0.2,0.9,1.2,3.5,0.7,0.1,0.8,0.9,4.7,1,
798,15,2,7,1,17.4,2.6,5.0,.586,1.0,1.4,.700,1.6,3.7,5.3,0.3,0.9,0.6,0.7,1.4,6.9,R,"$64,343"
550,15,2,9,1,17.3,2.4,6.1,.436,0.3,0.3,1.000,0.3,1.2,1.6,1.8,0.3,0.0,0.6,1.4,5.7,4,"$116,075"
706,15,2,9,0,16.7,1.9,5.6,.380,0.6,1.2,.455,0.9,4.0,4.9,2.9,0.7,0.2,1.0,1.6,4.8,1,"$103,550"
573,15,2,24,7,16.6,3.2,6.9,.506,1.0,1.1,.889,0.3,1.6,1.9,3.3,0.3,0.1,1.3,0.9,8.0,14,"$3,196,448"
199,15,2,5,0,16.4,1.2,3.8,.342,0.0,0.4,.000,0.0,1.8,1.8,1.0,0.6,0.0,0.6,1.0,2.6,5,"$2,346,614"
207,15,2,5,0,16.2,1.6,4.4,.386,0.0,1.0,.000,1.4,3.6,5.0,0.6,0.4,0.4,1.6,2.0,3.4,4,"$116,075"
502,15,2,4,0,16.0,0.5,4.0,.188,0.0,0.0,,1.0,2.0,3.0,0.3,1.0,0.3,0.5,0.8,1.5,1,"$62,130"
796,15,2,8,0,14.1,1.5,4.3,.426,0.4,0.4,1.000,1.1,0.9,2.0,0.5,0.4,0.4,0.3,1.0,4.0,R,"$64,343"
797,15,2,15,0,6.6,0.9,2.5,.419,0.5,1.0,.533,0.1,0.9,1.0,0.9,0.2,0.2,0.4,1.0,2.6,1,
210,15,2,3,0,2.0,0.3,0.7,.500,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.3,0.0,0.0,0.7,6,"$116,075"
183,15,3,1,0,41.0,1.0,3.0,.500,0.0,0.0,,0.0,4.0,4.0,7.0,3.0,0.0,2.0,3.0,3.0,R,
790,15,3,61,59,31.9,9.3,19.9,.504,6.1,8.1,.748,1.0,4.9,5.9,8.1,1.1,0.3,3.4,1.6,26.2,3,"$12,119,440"
782,15,3,58,58,31.7,7.8,16.2,.568,3.1,3.5,.883,0.7,4.3,5.0,4.4,1.0,0.4,2.2,2.6,21.5,2,"$2,130,240"
633,15,3,73,73,30.3,5.4,13.6,.468,1.6,2.1,.779,0.6,2.7,3.3,2.6,0.9,0.2,1.4,3.3,14.3,5,"$11,400,000"
786,15,3,63,63,28.4,6.6,13.0,.567,3.8,4.9,.788,1.7,5.0,6.8,1.0,1.0,3.0,1.7,3.6,18.6,4,
632,15,3,42,42,27.0,3.7,6.3,.597,1.1,3.1,.364,5.1,6.5,11.5,2.3,0.9,1.1,1.9,2.3,8.6,9,"$17,926,829"
575,15,3,24,3,24.6,3.8,7.1,.743,0.8,0.8,.947,0.4,2.8,3.1,2.3,0.5,0.0,0.7,1.5,11.3,5,"$14,415,545"
801,15,3,80,22,24.3,3.9,8.9,.523,1.0,1.3,.800,0.4,2.2,2.5,5.2,1.0,0.1,0.9,0.4,10.3,7,"$15,000,000"
781,15,3,77,20,21.8,3.2,6.8,.560,1.4,1.9,.750,1.1,3.7,4.8,1.3,0.6,0.6,0.8,1.9,9.0,1,"$2,094,120"
788,15,3,72,23,20.8,1.9,4.4,.525,0.4,0.5,.778,0.9,3.4,4.3,1.4,1.1,0.3,0.5,1.6,5.1,3,"$2,300,000"
783,15,3,56,8,19.5,4.1,6.2,.658,1.8,2.4,.723,1.6,3.9,5.5,1.3,0.6,0.7,1.0,2.3,10.0,3,"$4,343,920"
104,15,3,61,29,19.3,3.1,5.0,.621,0.8,1.5,.551,2.0,3.0,5.0,1.6,1.0,0.5,0.7,1.6,7.0,2,
18,15,3,70,4,18.0,2.6,6.0,.506,0.6,0.9,.631,0.7,2.0,2.8,0.8,0.4,0.3,0.8,1.5,6.7,R,"$2,588,640"
176,15,3,37,4,15.2,2.3,5.3,.492,0.5,0.6,.773,0.4,1.7,2.1,0.9,0.4,0.2,1.0,1.6,5.7,1,"$4,591,680"
387,15,3,3,0,14.3,1.0,3.7,.409,0.0,0.0,,0.3,1.0,1.3,0.7,0.3,0.0,1.0,2.0,3.0,13,
789,15,3,35,0,11.8,1.1,2.7,.516,0.2,0.3,.778,0.5,1.3,1.8,0.6,0.3,0.1,0.5,1.4,3.0,R,"$3,047,640"
800,15,3,36,0,7.8,1.0,2.3,.434,0.2,0.4,.462,0.3,0.8,1.1,1.6,0.3,0.1,0.5,0.4,2.2,R,"$1,200,000"
797,15,3,24,1,7.3,2.0,3.9,.559,0.7,1.1,.593,0.8,1.3,2.1,0.8,0.2,0.1,0.5,1.2,5.0,R,
794,15,3,15,1,7.0,0.8,2.7,.350,0.1,0.1,1.000,0.3,0.7,1.0,0.3,0.4,0.1,0.3,0.8,2.0,R,
790,15,4,57,57,33.1,10.2,20.6,.530,5.5,7.3,.761,1.4,4.4,5.7,6.7,1.2,0.4,3.4,1.5,27.4,2,"$9,603,360"
782,15,4,76,76,29.8,6.7,14.5,.565,1.8,2.0,.903,0.6,3.8,4.4,2.7,1.2,0.4,1.5,2.6,18.2,1,"$2,033,160"
633,15,4,32,31,27.7,7.1,16.4,.475,2.8,3.3,.849,0.9,2.3,3.2,2.8,1.1,0.3,1.6,3.3,18.4,4,"$12,200,000"
786,15,4,78,78,27.3,5.5,13.3,.477,3.6,4.4,.823,1.5,4.3,5.8,1.1,0.9,2.3,1.7,3.5,16.3,3,
632,15,4,76,75,26.3,2.8,5.1,.547,1.4,2.6,.543,4.6,5.4,10.0,3.4,0.9,0.8,1.5,2.0,6.9,8,"$17,073,171"
594,15,4,73,15,22.7,3.8,9.5,.504,1.2,1.6,.750,0.9,3.6,4.5,2.7,1.4,0.5,1.5,1.8,10.8,3,"$8,805,976"
176,15,4,62,31,21.7,3.1,6.8,.540,0.7,0.9,.782,0.4,1.7,2.1,1.0,0.6,0.2,0.7,1.8,8.1,R,"$4,373,160"
585,15,4,69,11,21.5,3.0,6.8,.484,1.0,1.5,.638,1.0,4.3,5.3,2.7,1.1,0.7,1.0,1.6,7.6,7,"$9,937,150"
801,15,4,73,23,21.2,3.4,7.6,.524,0.7,0.9,.818,0.2,2.2,2.4,4.4,0.9,0.0,0.6,0.4,8.7,6,"$7,600,000"
783,15,4,64,1,19.5,4.5,7.0,.650,1.3,2.0,.654,2.1,3.2,5.3,1.3,0.6,1.1,0.5,1.9,10.4,2,"$2,726,880"
788,15,4,72,7,17.9,1.9,3.6,.615,0.4,0.7,.551,1.2,3.4,4.6,1.5,0.6,0.3,0.4,1.3,4.8,2,"$2,200,000"
104,15,4,53,2,13.2,1.8,4.1,.477,0.9,1.3,.648,1.2,1.8,3.0,1.2,0.9,0.3,0.6,1.2,4.8,1,
806,15,4,36,3,12.8,1.2,3.5,.445,0.1,0.2,.625,0.6,1.1,1.7,0.6,0.6,0.4,0.4,1.6,3.3,1,"$1,901,625"
781,15,4,32,0,11.3,1.7,4.1,.424,0.6,1.0,.625,1.0,1.7,2.7,0.7,0.2,0.3,0.5,1.1,4.1,R,"$1,994,520"
374,15,4,6,0,9.7,1.3,4.0,.479,0.3,0.7,.500,0.2,1.0,1.2,0.7,0.0,0.0,0.3,0.5,4.2,1,"$1,517,981"
32,15,4,37,0,9.1,1.4,3.6,.422,0.4,0.9,.471,0.4,0.9,1.3,0.9,0.5,0.1,0.5,1.1,3.5,2,"$6,395,160"
804,15,4,12,0,5.9,0.4,1.3,.406,0.0,0.2,.000,0.4,0.6,1.0,0.1,0.1,0.3,0.1,0.5,1.1,R,$0
802,15,4,2,0,5.0,0.5,2.0,.250,0.0,0.0,,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.5,1.0,R,"$53,176"
289,15,4,2,0,4.0,0.0,1.0,.000,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,R,"$53,176"
254,15,4,3,0,3.0,0.3,0.7,.500,0.0,0.0,,0.0,0.7,0.7,0.3,0.0,0.0,0.0,0.3,0.7,2,"$95,930"
803,15,4,6,0,2.7,0.3,1.0,.500,0.0,0.0,,0.0,0.3,0.3,0.2,0.2,0.0,0.0,0.2,1.0,1,"$106,352"
805,15,4,3,0,2.7,0.0,0.3,.000,0.0,0.7,.000,0.0,0.7,0.7,0.3,0.3,0.0,0.0,0.3,0.0,R,"$53,176"
465,15,4,2,0,1.5,0.5,0.5,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1,"$85,578"
790,15,5,63,63,32.6,6.8,15.2,.487,4.3,5.9,.728,0.9,3.1,4.0,7.4,0.9,0.2,3.2,1.4,19.1,1,"$9,166,800"
